name	description	p-value	q-value	phenotype	genes
OUTFLOW TRACT SEPTUM MORPHOGENESIS%GOBP%GO:0003148	outflow tract septum morphogenesis	0.00206271481104406	0.00206271481104406	1	TGFBR2,SMAD4,FGFR2
OVARIAN INFERTILITY%WIKIPATHWAYS_20220510%WP34%HOMO SAPIENS	Ovarian infertility	0.00244958793313735	0.00244958793313735	1	CDKN1B,ATM,NCOR1
OVARIAN TUMOR DOMAIN PROTEASES%REACTOME DATABASE ID RELEASE 83%5689896	Ovarian tumor domain proteases	0.00595357908893849	0.00595357908893849	1	APC,TP53,PTEN
OVERLAP BETWEEN SIGNAL TRANSDUCTION PATHWAYS CONTRIBUTING TO LMNA LAMINOPATHIES%WIKIPATHWAYS_20220510%WP4879%HOMO SAPIENS	Overlap between signal transduction pathways contributing to LMNA laminopathies	3.15048953133998e-06	3.15048953133998e-06	1	RB1,CTNNB1,CDKN1A,SMAD2,NOTCH1,CEBPA
OXIDATIVE DAMAGE RESPONSE%WIKIPATHWAYS_20220510%WP3941%HOMO SAPIENS	Oxidative damage response	0.00531357980806905	0.00531357980806905	1	CDKN1B,CDKN1A,MAP3K1,MAP2K4
OXIDATIVE STRESS INDUCED SENESCENCE%REACTOME DATABASE ID RELEASE 83%2559580	Oxidative Stress Induced Senescence	0.00119924472332978	0.00119924472332978	1	MAP2K4,EZH2,CDKN2A,TP53,CDKN2C
P53 PATHWAY FEEDBACK LOOPS 2%PANTHER PATHWAY%P04398	p53 pathway feedback loops 2	6.11120285883502e-11	6.11120285883502e-11	1	PIK3CA,CTNNB1,KRAS,ATM,TP53,ATR,RB1,CDKN1A,PTEN,PIK3R1,PIK3CG,NRAS,AKT1
P53 PATHWAY%PANTHER PATHWAY%P00059	p53 pathway	2.86532331682252e-12	2.86532331682252e-12	1	CDKN2A,PIK3CA,ATM,TP53,ATR,CDKN1A,PTEN,SIN3A,CHEK2,AKT1,EP300
P53 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P53 PATHWAY	p53 pathway	1.57119782904191e-05	1.57119782904191e-05	1	AKT1,EP300,RPL5,CHEK2,ATM,TP53,ATR,CDKN2A
P53 SIGNALING PATHWAY%PATHWHIZ%PW064774	P53 Signaling Pathway	0.000478661844714383	0.000478661844714383	1	RB1,CDKN1A,CCND1
P53 TRANSCRIPTIONAL GENE NETWORK%WIKIPATHWAYS_20220510%WP4963%HOMO SAPIENS	p53 transcriptional gene network	0.00534595521032959	0.00534595521032959	1	MTOR,PTEN,CDKN1A,NOTCH1
P53-DEPENDENT G1 DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 83%69563	p53-Dependent G1 DNA Damage Response	2.81244395259484e-05	2.81244395259484e-05	1	CDKN1A,CDKN1B,ATM,CDKN2A,TP53,CHEK2
P53-DEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME DATABASE ID RELEASE 83%69580	p53-Dependent G1 S DNA damage checkpoint	2.81244395259484e-05	2.81244395259484e-05	1	CDKN1A,CDKN1B,ATM,CDKN2A,TP53,CHEK2
P73 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P73 TRANSCRIPTION FACTOR NETWORK	p73 transcription factor network	0.000667753695738902	0.000667753695738902	1	RB1,CDKN1A,BRCA2,EP300,WT1
PANCREATIC ADENOCARCINOMA PATHWAY%WIKIPATHWAYS_20220510%WP4263%HOMO SAPIENS	Pancreatic adenocarcinoma pathway	1.37959258434749e-11	1.37959258434749e-11	1	PIK3R1,BRAF,CCND1,RB1,SMAD4,BRCA2,MTOR,CDKN1A,KRAS,TGFBR2,SMAD2,CDKN2A,EGFR
PATHWAYS AFFECTED IN ADENOID CYSTIC CARCINOMA%WIKIPATHWAYS_20220510%WP3651%HOMO SAPIENS	Pathways affected in adenoid cystic carcinoma	3.87864845854318e-16	3.87864845854318e-16	1	EP300,SETD2,FBXW7,ARID5B,NCOR1,ARID1A,BRCA1,CHEK2,ATM,PTEN,SMC1A,NOTCH1,CEBPA
PATTERN SPECIFICATION PROCESS%GOBP%GO:0007389	pattern specification process	7.69901995960283e-05	7.69901995960283e-05	1	TBX3,ERBB4,APC,NOTCH1,SOX17,FOXA2,FGFR2,SMAD2,TGFBR2,WT1
PDGF SIGNALING PATHWAY%PANTHER PATHWAY%P00047	PDGF signaling pathway	0.00377262154056957	0.00377262154056957	1	PDGFRA,PIK3R1,BRAF,PIK3CG,PIK3CA,ELF3,NRAS
PDGFR-BETA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PDGFR-BETA SIGNALING PATHWAY	PDGFR-beta signaling pathway	9.81082178556661e-06	9.81082178556661e-06	1	BRAF,NRAS,KRAS,PIK3CG,ARHGAP35,PIK3R1,PIK3CA,MAP2K4,PPP2R1A,PTEN,PTPN11
PEPTIDYL-LYSINE METHYLATION%GOBP%GO:0018022	peptidyl-lysine methylation	0.00236547022336572	0.00236547022336572	1	SETBP1,SETD2,EZH2,KDM6A
PEPTIDYL-LYSINE MODIFICATION%GOBP%GO:0018205	peptidyl-lysine modification	0.028410698765861	0.028410698765861	1	EZH2,SETBP1,SETD2,KDM6A,EP300
PEPTIDYL-SERINE MODIFICATION%GOBP%GO:0018209	peptidyl-serine modification	0.00264943851829002	0.00264943851829002	1	MTOR,ATM,ATR,LRRK2,AKT1,TAF1,TGFBR2
PEPTIDYL-SERINE PHOSPHORYLATION%GOBP%GO:0018105	peptidyl-serine phosphorylation	0.00191512500293108	0.00191512500293108	1	MTOR,ATM,ATR,LRRK2,AKT1,TAF1,TGFBR2
PEPTIDYL-THREONINE MODIFICATION%GOBP%GO:0018210	peptidyl-threonine modification	0.000387450090361998	0.000387450090361998	1	AKT1,STK11,TAF1,TGFBR2,LRRK2,ACVR1B
PEPTIDYL-THREONINE PHOSPHORYLATION%GOBP%GO:0018107	peptidyl-threonine phosphorylation	0.000201502590486597	0.000201502590486597	1	AKT1,STK11,TAF1,TGFBR2,LRRK2,ACVR1B
PEPTIDYL-TYROSINE MODIFICATION%GOBP%GO:0018212	peptidyl-tyrosine modification	3.75263132294999e-05	3.75263132294999e-05	1	ERBB4,EGFR,FLT3,FGFR3,PDGFRA,FGFR2,EPHA3
PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0018108	peptidyl-tyrosine phosphorylation	3.23988556855614e-05	3.23988556855614e-05	1	ERBB4,EGFR,FLT3,FGFR3,PDGFRA,FGFR2,EPHA3
PERVASIVE DEVELOPMENTAL DISORDERS%REACTOME%R-HSA-9005895.1	Pervasive developmental disorders	0.000242081862670387	0.000242081862670387	1	NCOR1,TBL1XR1,SIN3A
PHOSPHATIDYLINOSITOL 3-KINASE SIGNALING%GOBP%GO:0014065	phosphatidylinositol 3-kinase signaling	0.000268616730455268	0.000268616730455268	1	PIK3CG,AKT1,PIK3CA,PTEN,PIK3R1,GATA3
PHOSPHATIDYLINOSITOL BIOSYNTHETIC PROCESS%GOBP%GO:0006661	phosphatidylinositol biosynthetic process	0.0580897224751681	0.0580897224751681	1	PIK3CG,PTEN,PIK3R1,PIK3CA
PHOSPHATIDYLINOSITOL METABOLIC PROCESS%GOBP%GO:0046488	phosphatidylinositol metabolic process	0.0765659294294039	0.0765659294294039	1	PIK3CG,PTEN,PIK3R1,PIK3CA
PHOSPHATIDYLINOSITOL-MEDIATED SIGNALING%GOBP%GO:0048015	phosphatidylinositol-mediated signaling	0.000246820645686644	0.000246820645686644	1	PIK3CG,AKT1,PTEN,PIK3R1,GATA3,PDGFRA,PIK3CA
PHOSPHOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008654	phospholipid biosynthetic process	0.170239008168575	0.170239008168575	1	PIK3CG,PIK3CA,PTEN,PIK3R1
PHOSPHOLIPID METABOLISM%REACTOME DATABASE ID RELEASE 83%1483257	Phospholipid metabolism	0.170239008168575	0.170239008168575	1	PTEN,PIK3CA,PIK3R1,PIK3CG
PHOTODYNAMIC THERAPY-INDUCED AP-1 SURVIVAL SIGNALING%WIKIPATHWAYS_20220510%WP3611%HOMO SAPIENS	Photodynamic therapy-induced AP-1 survival signaling	3.60742786266598e-09	3.60742786266598e-09	1	RB1,NFE2L2,CCND1,CDKN1A,MAP2K4,CDKN2A,PDGFRA,EGFR
PHYSICO-CHEMICAL FEATURES AND TOXICITY-ASSOCIATED PATHWAYS%WIKIPATHWAYS_20220510%WP3680%HOMO SAPIENS	Physico-chemical features and toxicity-associated pathways	0.00017618949986575	0.00017618949986575	1	CTNNB1,ERBB4,MAP2K4,CDKN1B,CDKN1A,EGFR
PI METABOLISM%REACTOME DATABASE ID RELEASE 83%1483255	PI Metabolism	0.0311340001261463	0.0311340001261463	1	PIK3CA,PIK3R1,PIK3CG,PTEN
PI3K AKT SIGNALING IN CANCER%REACTOME DATABASE ID RELEASE 83%2219528	PI3K AKT Signaling in Cancer	2.13678977272182e-10	2.13678977272182e-10	1	PIK3CA,PIK3R1,EGFR,CDKN1A,CDKN1B,AKT1,MTOR,KIT,HGF,PDGFRA,PTPN11,FLT3,PTEN
PI3K CASCADE%REACTOME DATABASE ID RELEASE 83%109704	PI3K Cascade	0.00494110899660625	0.00494110899660625	1	PIK3CA,PIK3R1,PTPN11,FLT3
PI3K-AKT-MTOR SIGNALING PATHWAY AND THERAPEUTIC OPPORTUNITIES%WIKIPATHWAYS_20220510%WP3844%HOMO SAPIENS	PI3K-AKT-mTOR signaling pathway and therapeutic opportunities	0.00170120136683764	0.00170120136683764	1	KRAS,PIK3R1,CDKN1B,NRAS,MTOR,PTEN
PI5P, PP2A AND IER3 REGULATE PI3K AKT SIGNALING%REACTOME DATABASE ID RELEASE 83%6811558	PI5P, PP2A and IER3 Regulate PI3K AKT Signaling	1.16186071994002e-06	1.16186071994002e-06	1	PIK3CA,PIK3R1,EGFR,AKT1,KIT,HGF,PDGFRA,PTPN11,PPP2R1A,FLT3
PID_ALK1_PATHWAY%MSIGDB_C2%PID_ALK1_PATHWAY	PID_ALK1_PATHWAY	0.00134365247528428	0.00134365247528428	1	TGFBR2,ACVR2A,SMAD4
PID_AP1_PATHWAY%MSIGDB_C2%PID_AP1_PATHWAY	PID_AP1_PATHWAY	1.40192395710308e-06	1.40192395710308e-06	1	CDKN2A,CCND1,CBFB,PTEN,CTNNB1,CDKN1B,EP300
PID_AR_PATHWAY%MSIGDB_C2%PID_AR_PATHWAY	PID_AR_PATHWAY	0.000990360041959984	0.000990360041959984	1	CDKN2A,CTNNB1,CCND1,BRCA1
PID_AR_TF_PATHWAY%MSIGDB_C2%PID_AR_TF_PATHWAY	PID_AR_TF_PATHWAY	0.00784678370746497	0.00784678370746497	1	MAP2K4,CEBPA,EP300
PID_ATF2_PATHWAY%MSIGDB_C2%PID_ATF2_PATHWAY	PID_ATF2_PATHWAY	5.16869833860498e-07	5.16869833860498e-07	1	CCND1,NF1,CBFB,PDGFRA,RB1,BRCA1,EP300
PID_ATM_PATHWAY%MSIGDB_C2%PID_ATM_PATHWAY	PID_ATM_PATHWAY	6.2902872106585e-06	6.2902872106585e-06	1	SMC3,SMC1A,ATM,CHEK2,BRCA1
PID_ATR_PATHWAY%MSIGDB_C2%PID_ATR_PATHWAY	PID_ATR_PATHWAY	0.00374871186272747	0.00374871186272747	1	PPP2R1A,BRCA2,ATR
PID_AVB3_INTEGRIN_PATHWAY%MSIGDB_C2%PID_AVB3_INTEGRIN_PATHWAY	PID_AVB3_INTEGRIN_PATHWAY	0.0162188458442228	0.0162188458442228	1	PIK3R1,PTPN11,TGFBR2,CDKN1B
PID_BARD1_PATHWAY%MSIGDB_C2%PID_BARD1_PATHWAY	PID_BARD1_PATHWAY	0.00227050362321761	0.00227050362321761	1	ATM,BRCA1,ATR
PID_BETA_CATENIN_NUC_PATHWAY%MSIGDB_C2%PID_BETA_CATENIN_NUC_PATHWAY	PID_BETA_CATENIN_NUC_PATHWAY	3.01721167864227e-05	3.01721167864227e-05	1	CDKN2A,AXIN2,TBL1XR1,CCND1,CTNNB1,EP300
PID_CDC42_PATHWAY%MSIGDB_C2%PID_CDC42_PATHWAY	PID_CDC42_PATHWAY	0.00182145940766579	0.00182145940766579	1	MAP2K4,MAP3K1,BRAF,PIK3R1,MTOR,CTNNB1
PID_CMYB_PATHWAY%MSIGDB_C2%PID_CMYB_PATHWAY	PID_CMYB_PATHWAY	3.94519702542213e-10	3.94519702542213e-10	1	NRAS,CEBPA,NCOR1,KRAS,CDKN2A,KIT,CCND1,SIN3A,GATA3,CDKN1A,CDKN1B,EP300
PID_CXCR4_PATHWAY%MSIGDB_C2%PID_CXCR4_PATHWAY	PID_CXCR4_PATHWAY	0.0275798962859704	0.0275798962859704	1	PIK3R1,PTEN,PTPN11,MTOR
PID_DELTA_NP63_PATHWAY%MSIGDB_C2%PID_DELTA_NP63_PATHWAY	PID_DELTA_NP63_PATHWAY	2.12271942151072e-06	2.12271942151072e-06	1	NOTCH1,BRCA2,RUNX1,CDKN2A,ATM,FBXW7
PID_E2F_PATHWAY%MSIGDB_C2%PID_E2F_PATHWAY	PID_E2F_PATHWAY	2.69865691250686e-09	2.69865691250686e-09	1	CEBPA,CDKN2C,CDKN2A,ATM,RB1,CDKN1A,CDKN1B,BRCA1,EP300
PID_ECADHERIN_KERATINOCYTE_PATHWAY%MSIGDB_C2%PID_ECADHERIN_KERATINOCYTE_PATHWAY	PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.00078196590567456	0.00078196590567456	1	EGFR,AJUBA,CTNNB1,PIK3R1
PID_ECADHERIN_STABILIZATION_PATHWAY%MSIGDB_C2%PID_ECADHERIN_STABILIZATION_PATHWAY	PID_ECADHERIN_STABILIZATION_PATHWAY	0.00464425607827353	0.00464425607827353	1	EGFR,CTNNB1,HGF
PID_ERA_GENOMIC_PATHWAY%MSIGDB_C2%PID_ERA_GENOMIC_PATHWAY	PID_ERA_GENOMIC_PATHWAY	9.77797606273072e-06	9.77797606273072e-06	1	NCOR1,AXIN2,CCND1,SMAD4,BRCA1,EP300
PID_ERBB1_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_ERBB1_DOWNSTREAM_PATHWAY	PID_ERBB1_DOWNSTREAM_PATHWAY	0.00097845158393473	0.00097845158393473	1	EGFR,MAP2K4,NRAS,MAP3K1,BRAF,KRAS,PPP2R1A,PIK3R1,MTOR
PID_FAK_PATHWAY%MSIGDB_C2%PID_FAK_PATHWAY	PID_FAK_PATHWAY	0.00136295482374481	0.00136295482374481	1	MAP2K4,BRAF,CCND1,PIK3R1,ARHGAP35
PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY	PID_FANCONI_PATHWAY	0.00058963636873637	0.00058963636873637	1	BRCA2,ATM,BRCA1,ATR
PID_FGF_PATHWAY%MSIGDB_C2%PID_FGF_PATHWAY	PID_FGF_PATHWAY	0.000863752344859521	0.000863752344859521	1	FGFR3,FGFR2,PIK3R1,PTPN11,HGF
PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY	PID_FOXM1_PATHWAY	1.40192395710308e-06	1.40192395710308e-06	1	BRCA2,CDKN2A,RB1,CCND1,CHEK2,EP300
PID_FOXO_PATHWAY%MSIGDB_C2%PID_FOXO_PATHWAY	PID_FOXO_PATHWAY	0.00748448404094389	0.00748448404094389	1	CTNNB1,CDKN1B,EP300
PID_FRA_PATHWAY%MSIGDB_C2%PID_FRA_PATHWAY	PID_FRA_PATHWAY	0.00432495024787285	0.00432495024787285	1	CDKN2A,CCND1,EP300
PID_HDAC_CLASSI_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSI_PATHWAY	PID_HDAC_CLASSI_PATHWAY	0.0155375735219049	0.0155375735219049	1	NCOR1,SIN3A,EP300
PID_HEDGEHOG_GLI_PATHWAY%MSIGDB_C2%PID_HEDGEHOG_GLI_PATHWAY	PID_HEDGEHOG_GLI_PATHWAY	0.00531357980806905	0.00531357980806905	1	SIN3A,SPOP,FOXA2
PID_HES_HEY_PATHWAY%MSIGDB_C2%PID_HES_HEY_PATHWAY	PID_HES_HEY_PATHWAY	4.67546337087058e-05	4.67546337087058e-05	1	NOTCH1,NCOR1,RB1,CDKN1B,EP300
PID_HNF3A_PATHWAY%MSIGDB_C2%PID_HNF3A_PATHWAY	PID_HNF3A_PATHWAY	3.05966430798424e-05	3.05966430798424e-05	1	FOXA1,CDKN1B,BRCA1,FOXA2,EP300
PID_HNF3B_PATHWAY%MSIGDB_C2%PID_HNF3B_PATHWAY	PID_HNF3B_PATHWAY	0.000502029302800872	0.000502029302800872	1	NF1,CEBPA,FOXA1,FOXA2
PID_IFNG_PATHWAY%MSIGDB_C2%PID_IFNG_PATHWAY	PID_IFNG_PATHWAY	0.00269976764265278	0.00269976764265278	1	MAP3K1,PIK3R1,PTPN11,MTOR,EP300
PID_KIT_PATHWAY%MSIGDB_C2%PID_KIT_PATHWAY	PID_KIT_PATHWAY	0.0082929874139413	0.0082929874139413	1	PIK3R1,PTEN,PTPN11,KIT
PID_LKB1_PATHWAY%MSIGDB_C2%PID_LKB1_PATHWAY	PID_LKB1_PATHWAY	0.00634881954776712	0.00634881954776712	1	STK11,SMAD4,MTOR
PID_MET_PATHWAY%MSIGDB_C2%PID_MET_PATHWAY	PID_MET_PATHWAY	0.00026193889368062	0.00026193889368062	1	MAP2K4,MAP3K1,HGF,PIK3R1,PTPN11,MTOR,CTNNB1
PID_MYC_REPRESS_PATHWAY%MSIGDB_C2%PID_MYC_REPRESS_PATHWAY	PID_MYC_REPRESS_PATHWAY	1.64133196892915e-08	1.64133196892915e-08	1	CEBPA,CCND1,SMAD2,SMAD4,CDKN1A,CDKN1B,BRCA1,EP300
PID_NOTCH_PATHWAY%MSIGDB_C2%PID_NOTCH_PATHWAY	PID_NOTCH_PATHWAY	1.76493644306359e-07	1.76493644306359e-07	1	NOTCH1,NCOR1,GATA3,CDKN1A,CCND1,FBXW7,EP300
PID_P53_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_P53_DOWNSTREAM_PATHWAY	PID_P53_DOWNSTREAM_PATHWAY	8.5943792009796e-05	8.5943792009796e-05	1	EGFR,RB1,CDKN1A,EP300,FOXA1,HGF,PTEN
PID_P53_REGULATION_PATHWAY%MSIGDB_C2%PID_P53_REGULATION_PATHWAY	PID_P53_REGULATION_PATHWAY	9.97225023416391e-05	9.97225023416391e-05	1	RPL5,CDKN2A,ATM,CHEK2,ATR,EP300
PID_P73PATHWAY%MSIGDB_C2%PID_P73PATHWAY	PID_P73PATHWAY	0.000387450090361998	0.000387450090361998	1	BRCA2,WT1,RB1,CDKN1A,EP300
PID_PDGFRB_PATHWAY%MSIGDB_C2%PID_PDGFRB_PATHWAY	PID_PDGFRB_PATHWAY	0.000230753580216925	0.000230753580216925	1	NRAS,BRAF,KRAS,PIK3R1,PTPN11,MAP2K4,PPP2R1A,PTEN,ARHGAP35
PID_PI3KCI_AKT_PATHWAY%MSIGDB_C2%PID_PI3KCI_AKT_PATHWAY	PID_PI3KCI_AKT_PATHWAY	0.00294928914440501	0.00294928914440501	1	MTOR,CDKN1A,CDKN1B
PID_PS1_PATHWAY%MSIGDB_C2%PID_PS1_PATHWAY	PID_PS1_PATHWAY	0.00567148388891133	0.00567148388891133	1	NOTCH1,CTNNB1,CCND1
PID_RB_1PATHWAY%MSIGDB_C2%PID_RB_1PATHWAY	PID_RB_1PATHWAY	3.82359529615156e-08	3.82359529615156e-08	1	CEBPA,CDKN2A,CCND1,TAF1,RB1,CDKN1A,CDKN1B,EP300
PID_REG_GR_PATHWAY%MSIGDB_C2%PID_REG_GR_PATHWAY	PID_REG_GR_PATHWAY	0.020049974898938	0.020049974898938	1	GATA3,CDKN1A,EP300
PID_RHOA_PATHWAY%MSIGDB_C2%PID_RHOA_PATHWAY	PID_RHOA_PATHWAY	0.00634881954776712	0.00634881954776712	1	MAP2K4,PTEN,CDKN1B
PID_SHP2_PATHWAY%MSIGDB_C2%PID_SHP2_PATHWAY	PID_SHP2_PATHWAY	0.0100157719219518	0.0100157719219518	1	EGFR,NRAS,KRAS,PIK3R1,PTPN11,ARHGAP35
PID_SMAD2_3NUCLEAR_PATHWAY%MSIGDB_C2%PID_SMAD2_3NUCLEAR_PATHWAY	PID_SMAD2_3NUCLEAR_PATHWAY	7.44375760508452e-09	7.44375760508452e-09	1	NCOR1,RUNX1,CBFB,SIN3A,SMAD2,SMAD4,GATA3,CDKN1A,EP300
PID_TAP63_PATHWAY%MSIGDB_C2%PID_TAP63_PATHWAY	PID_TAP63_PATHWAY	0.00881784443888962	0.00881784443888962	1	CDKN2A,CDKN1A,EP300
PID_TCPTP_PATHWAY%MSIGDB_C2%PID_TCPTP_PATHWAY	PID_TCPTP_PATHWAY	0.00399179689706583	0.00399179689706583	1	EGFR,PIK3R1,HGF,ATR
PID_TELOMERASE_PATHWAY%MSIGDB_C2%PID_TELOMERASE_PATHWAY	PID_TELOMERASE_PATHWAY	1.02012407272903e-06	1.02012407272903e-06	1	EGFR,ATM,CCND1,WT1,SIN3A,MTOR,CDKN1B
PID_TGFBR_PATHWAY%MSIGDB_C2%PID_TGFBR_PATHWAY	PID_TGFBR_PATHWAY	0.000549652214997373	0.000549652214997373	1	SMAD2,SMAD4,TGFBR2,CTNNB1
PID_VEGFR1_2_PATHWAY%MSIGDB_C2%PID_VEGFR1_2_PATHWAY	PID_VEGFR1_2_PATHWAY	0.0126238707313558	0.0126238707313558	1	BRAF,PIK3R1,PTPN11,CTNNB1
PILOCYTIC ASTROCYTOMA%WIKIPATHWAYS_20220510%WP2253%HOMO SAPIENS	Pilocytic astrocytoma	4.03125032735926e-05	4.03125032735926e-05	1	PTPN11,NF1,BRAF
PKMTS METHYLATE HISTONE LYSINES%REACTOME DATABASE ID RELEASE 83%3214841	PKMTs methylate histone lysines	0.000990360041959984	0.000990360041959984	1	MECOM,EZH2,SETD2,NSD1
PLATELET ACTIVATION%GOBP%GO:0030168	platelet activation	0.0268761594936187	0.0268761594936187	1	PIK3CG,PDGFRA,PIK3CA
PLURIPOTENT STEM CELL DIFFERENTIATION PATHWAY%WIKIPATHWAYS_20220510%WP2848%HOMO SAPIENS	Pluripotent stem cell differentiation pathway	0.00748448404094389	0.00748448404094389	1	KIT,HGF,NOTCH1
PONATINIB INHIBITION OF BCR-ABL%PATHWHIZ%PW032598	Ponatinib Inhibition of BCR-ABL	0.00104164523996293	0.00104164523996293	1	TP53,CDKN1B,PIK3R1,MTOR
POSITIVE REGULATION OF ACTIVIN RECEPTOR SIGNALING PATHWAY%GOBP%GO:0032927	positive regulation of activin receptor signaling pathway	4.03125032735926e-05	4.03125032735926e-05	1	ACVR2A,ACVR1B,SMAD2
POSITIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046635	positive regulation of alpha-beta T cell activation	0.0115824816685308	0.0115824816685308	1	TGFBR2,CBFB,RUNX1
POSITIVE REGULATION OF ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0046638	positive regulation of alpha-beta T cell differentiation	0.00494110899660625	0.00494110899660625	1	TGFBR2,CBFB,RUNX1
POSITIVE REGULATION OF APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001235	positive regulation of apoptotic signaling pathway	0.00701177958831355	0.00701177958831355	1	TLR4,FBXW7,PTEN,TP53
POSITIVE REGULATION OF AUTOPHAGY%GOBP%GO:0010508	positive regulation of autophagy	0.0831521391469284	0.0831521391469284	1	LRRK2,STK11,SETD2
POSITIVE REGULATION OF BINDING%GOBP%GO:0051099	positive regulation of binding	0.000733055591605757	0.000733055591605757	1	EP300,LRRK2,GATA3,TAF1,USP9X,RB1
POSITIVE REGULATION OF BMP SIGNALING PATHWAY%GOBP%GO:0030513	positive regulation of BMP signaling pathway	0.00206271481104406	0.00206271481104406	1	NOTCH1,SMAD2,SMAD4
POSITIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:0090263	positive regulation of canonical Wnt signaling pathway	0.00635017383885898	0.00635017383885898	1	EGFR,TBL1XR1,LRRK2,FGFR2
POSITIVE REGULATION OF CELL CYCLE PHASE TRANSITION%GOBP%GO:1901989	positive regulation of cell cycle phase transition	0.00101992614349362	0.00101992614349362	1	CCND1,EGFR,NPM1,AKT1,EZH2,RB1
POSITIVE REGULATION OF CELL CYCLE PROCESS%GOBP%GO:0090068	positive regulation of cell cycle process	0.00132087504592054	0.00132087504592054	1	CCND1,ATRX,EZH2,RB1,EGFR,NPM1,RAD21,AKT1
POSITIVE REGULATION OF CELL PROJECTION ORGANIZATION%GOBP%GO:0031346	positive regulation of cell projection organization	0.0362882398606471	0.0362882398606471	1	EPHA3,ARHGAP35,APC,PIK3CA,EP300,PIK3R1
POSITIVE REGULATION OF CELLULAR RESPONSE TO TRANSFORMING GROWTH FACTOR BETA STIMULUS%GOBP%GO:1903846	positive regulation of cellular response to transforming growth factor beta stimulus	0.00227050362321761	0.00227050362321761	1	SMAD4,EP300,STK11
POSITIVE REGULATION OF CHROMOSOME ORGANIZATION%GOBP%GO:2001252	positive regulation of chromosome organization	0.00031698218815716	0.00031698218815716	1	CTNNB1,SIN3A,ATRX,ATM,ATR,RAD21
POSITIVE REGULATION OF DEVELOPMENTAL GROWTH%GOBP%GO:0048639	positive regulation of developmental growth	0.0275798962859704	0.0275798962859704	1	NOTCH1,ERBB4,FGFR2,WT1
POSITIVE REGULATION OF DNA BINDING%GOBP%GO:0043388	positive regulation of DNA binding	0.00706583646550604	0.00706583646550604	1	EP300,RB1,GATA3
POSITIVE REGULATION OF DNA BIOSYNTHETIC PROCESS%GOBP%GO:2000573	positive regulation of DNA biosynthetic process	0.00284730943002703	0.00284730943002703	1	CTNNB1,ATM,ATR,HGF
POSITIVE REGULATION OF DNA REPAIR%GOBP%GO:0045739	positive regulation of DNA repair	0.018851259642951	0.018851259642951	1	PBRM1,EGFR,ARID1A,BRCA1
POSITIVE REGULATION OF DNA-BINDING TRANSCRIPTION FACTOR ACTIVITY%GOBP%GO:0051091	positive regulation of DNA-binding transcription factor activity	2.41869414922999e-05	2.41869414922999e-05	1	FOXA1,CTNNB1,TAF1,KIT,AR,TLR4,EP300,NPM1,PTEN,ARID5B,AKT1
POSITIVE REGULATION OF EPITHELIAL CELL MIGRATION%GOBP%GO:0010634	positive regulation of epithelial cell migration	0.0215033713654109	0.0215033713654109	1	PIK3CG,MTOR,SOX9,AKT1,GATA3
POSITIVE REGULATION OF EPITHELIAL CELL PROLIFERATION%GOBP%GO:0050679	positive regulation of epithelial cell proliferation	0.0250172415556104	0.0250172415556104	1	EGFR,NRAS,SOX9,FGFR2,EGR3,AKT1
POSITIVE REGULATION OF EPITHELIAL TO MESENCHYMAL TRANSITION%GOBP%GO:0010718	positive regulation of epithelial to mesenchymal transition	1.21461383400448e-08	1.21461383400448e-08	1	AXIN2,NOTCH1,CTNNB1,SMAD2,SMAD4,MTOR,TGFBR2,EZH2
POSITIVE REGULATION OF ERK1 AND ERK2 CASCADE%GOBP%GO:0070374	positive regulation of ERK1 and ERK2 cascade	0.000103397644603568	0.000103397644603568	1	NOTCH1,FBXW7,EGFR,BRAF,FGFR3,PTPN11,FGFR2,ERBB4,PDGFRA
POSITIVE REGULATION OF ESTABLISHMENT OF PROTEIN LOCALIZATION%GOBP%GO:1904951	positive regulation of establishment of protein localization	0.0343076610890072	0.0343076610890072	1	FBXW7,BAP1,TLR4,EP300,PIK3R1,CDH1
POSITIVE REGULATION OF GROWTH%GOBP%GO:0045927	positive regulation of growth	0.00804728877022441	0.00804728877022441	1	NOTCH1,EGFR,MTOR,FGFR2,ERBB4,AKT1,WT1
