name	description	p-value	q-value	phenotype	genes
NETWORK MAP OF SARS-COV-2 SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP5115%HOMO SAPIENS	Network map of SARS-CoV-2 signaling pathway	0.165435196137051	0.165435196137051	1	EIF4A2,TGFBR2,MTOR
NEURAL CREST DIFFERENTIATION%WIKIPATHWAYS_20220510%WP2064%HOMO SAPIENS	Neural crest differentiation	0.000245318039924352	0.000245318039924352	1	CTNNB1,FGFR3,FGFR2,SOX9,AXIN2,NOTCH1
NEUROINFLAMMATION AND GLUTAMATERGIC SIGNALING%WIKIPATHWAYS_20220510%WP5083%HOMO SAPIENS	Neuroinflammation and glutamatergic signaling	0.062632759352103	0.062632759352103	1	SMAD4,TGFBR2,SMAD2
NEURON PROJECTION GUIDANCE%GOBP%GO:0097485	neuron projection guidance	0.0284132520918268	0.0284132520918268	1	NOTCH1,EPHA3,ARHGAP35,EPHB6
NEUROTROPHIC FACTOR-MEDIATED TRK RECEPTOR SIGNALING%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NEUROTROPHIC FACTOR-MEDIATED TRK RECEPTOR SIGNALING	Neurotrophic factor-mediated Trk receptor signaling	0.0175930873302199	0.0175930873302199	1	CCND1,PIK3CA,NRAS,KRAS,PTPN11,PIK3R1
NILOTINIB INHIBITION OF BCR-ABL%PATHWHIZ%PW032595	Nilotinib Inhibition of BCR-ABL	0.00128973712126717	0.00128973712126717	1	TP53,CDKN1B,PIK3R1,MTOR
NON-SMALL CELL LUNG CANCER%WIKIPATHWAYS_20220510%WP4255%HOMO SAPIENS	Non-small cell lung cancer	2.99329764754652e-05	2.99329764754652e-05	1	PIK3R1,BRAF,CCND1,RB1,NRAS,CDKN1A,KRAS,CDKN2A,EGFR
NOTCH SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NOTCH SIGNALING PATHWAY	Notch signaling pathway	1.57395432187604e-06	1.57395432187604e-06	1	CCND1,NOTCH1,CDKN1A,EP300,NCOR1,FBXW7,GATA3
NOTCH SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP61%HOMO SAPIENS	Notch signaling pathway	4.60062617448152e-07	4.60062617448152e-07	1	GATA3,PIK3R1,CCND1,EP300,CDKN1A,FBXW7,NCOR1,NOTCH1
NOTCH-HLH TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 83%350054	Notch-HLH transcription pathway	0.00322002334463861	0.00322002334463861	1	NOTCH1,NCOR1,TBL1XR1
NOTCH-MEDIATED HES HEY NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NOTCH-MEDIATED HES HEY NETWORK	Notch-mediated HES HEY network	7.61167104430486e-06	7.61167104430486e-06	1	RB1,AR,CDKN1B,NOTCH1,NCOR1,EP300
NOTCH%IOB%NOTCH	Notch	1.72334511037818e-05	1.72334511037818e-05	1	SIN3A,EP300,FBXW7,NCOR1,NOTCH1,SMAD4
NOTCH%NETPATH%NOTCH	Notch	0.00125898423141196	0.00125898423141196	1	PIK3R1,SIN3A,EP300,FBXW7,NCOR1
NOTCH1 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME DATABASE ID RELEASE 83%2122947	NOTCH1 Intracellular Domain Regulates Transcription	0.00117894121180594	0.00117894121180594	1	NOTCH1,NCOR1,TBL1XR1,EP300
NRF2 PATHWAY%WIKIPATHWAYS_20220510%WP2884%HOMO SAPIENS	NRF2 pathway	0.00354193615884421	0.00354193615884421	1	HGF,NFE2L2,TGFBR2,KEAP1,EPHA3
NRP1-TRIGGERED SIGNALING PATHWAYS IN PANCREATIC CANCER %WIKIPATHWAYS_20220510%WP5144%HOMO SAPIENS	NRP1-triggered signaling pathways in pancreatic cancer	4.83593332815958e-06	4.83593332815958e-06	1	CDKN1B,SMAD4,HGF,TGFBR2,SMAD2,EGFR
NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813	nuclear chromosome segregation	0.0194291061399709	0.0194291061399709	1	SMC3,RB1,SMC1A,CHEK2,STAG2
NUCLEAR EVENTS (KINASE AND TRANSCRIPTION FACTOR ACTIVATION)%REACTOME%R-HSA-198725.2	Nuclear Events (kinase and transcription factor activation)	0.0175930873302199	0.0175930873302199	1	EGR3,EP300,PPP2R1A
NUCLEAR EVENTS MEDIATED BY NFE2L2%REACTOME DATABASE ID RELEASE 83%9759194	Nuclear events mediated by NFE2L2	0.00567919289819359	0.00567919289819359	1	IDH1,NFE2L2,EP300,NOTCH1,CDKN2A
NUCLEOSOME ASSEMBLY%GOBP%GO:0006334	nucleosome assembly	0.0151206130598906	0.0151206130598906	1	NPM1,ATRX,SOX9
NUCLEOSOME ORGANIZATION%GOBP%GO:0034728	nucleosome organization	0.000769796498660849	0.000769796498660849	1	ARID1A,NPM1,ATRX,SETD2,SOX9
NUCLEOTIDE-EXCISION REPAIR%GOBP%GO:0006289	nucleotide-excision repair	0.0163408396074388	0.0163408396074388	1	ERCC2,BRCA2,TP53
ONCOGENE INDUCED SENESCENCE%REACTOME%R-HSA-2559585.6	Oncogene Induced Senescence	0.000395414690500008	0.000395414690500008	1	CDKN2A,RB1,TP53,CDKN2C
ONCOSTATIN M SIGNALING PATHWAY%WIKIPATHWAYS_20220510%WP2374%HOMO SAPIENS	Oncostatin M signaling pathway	0.0151206130598906	0.0151206130598906	1	PIK3R1,PTPN11,CDKN1B,MTOR,KRAS
OREXIN RECEPTOR PATHWAY%WIKIPATHWAYS_20220510%WP5094%HOMO SAPIENS	Orexin receptor pathway	0.00484663933466113	0.00484663933466113	1	PIK3R1,NFE2L2,CDKN1A,VHL,RUNX1,CEBPA
ORGAN GROWTH%GOBP%GO:0035265	organ growth	0.000294110415109894	0.000294110415109894	1	NOTCH1,FGFR3,SOX9,FGFR2
OSSIFICATION%GOBP%GO:0001503	ossification	0.0250199922221041	0.0250199922221041	1	CTNNB1,EGFR,FGFR3,FGFR2
OSTEOBLAST DIFFERENTIATION AND RELATED DISEASES%WIKIPATHWAYS_20220510%WP4787%HOMO SAPIENS	Osteoblast differentiation and related diseases	0.000280233150224347	0.000280233150224347	1	PIK3R1,FGFR3,FGFR2,SMAD4,CTNNB1,SOX9,NOTCH1
OUTFLOW TRACT MORPHOGENESIS%GOBP%GO:0003151	outflow tract morphogenesis	0.00019535813898229	0.00019535813898229	1	NOTCH1,SMAD4,TGFBR2,SOX17,FGFR2
OUTFLOW TRACT SEPTUM MORPHOGENESIS%GOBP%GO:0003148	outflow tract septum morphogenesis	0.00248231416103524	0.00248231416103524	1	TGFBR2,SMAD4,FGFR2
OVARIAN INFERTILITY%WIKIPATHWAYS_20220510%WP34%HOMO SAPIENS	Ovarian infertility	0.00292558332942873	0.00292558332942873	1	CDKN1B,ATM,NCOR1
OVARIAN TUMOR DOMAIN PROTEASES%REACTOME DATABASE ID RELEASE 83%5689896	Ovarian tumor domain proteases	0.00697586189027208	0.00697586189027208	1	APC,TP53,PTEN
OVERLAP BETWEEN SIGNAL TRANSDUCTION PATHWAYS CONTRIBUTING TO LMNA LAMINOPATHIES%WIKIPATHWAYS_20220510%WP4879%HOMO SAPIENS	Overlap between signal transduction pathways contributing to LMNA laminopathies	5.38989648472762e-06	5.38989648472762e-06	1	RB1,CTNNB1,CDKN1A,SMAD2,NOTCH1,CEBPA
OXIDATIVE DAMAGE RESPONSE%WIKIPATHWAYS_20220510%WP3941%HOMO SAPIENS	Oxidative damage response	0.00622037723676968	0.00622037723676968	1	CDKN1B,CDKN1A,MAP3K1,MAP2K4
OXIDATIVE STRESS INDUCED SENESCENCE%REACTOME DATABASE ID RELEASE 83%2559580	Oxidative Stress Induced Senescence	0.00153764079041559	0.00153764079041559	1	MAP2K4,EZH2,CDKN2A,TP53,CDKN2C
P53 PATHWAY FEEDBACK LOOPS 2%PANTHER PATHWAY%P04398	p53 pathway feedback loops 2	2.24635835760662e-10	2.24635835760662e-10	1	PIK3CA,CTNNB1,KRAS,ATM,TP53,ATR,RB1,CDKN1A,PTEN,PIK3R1,PIK3CG,NRAS,AKT1
P53 PATHWAY%PANTHER PATHWAY%P00059	p53 pathway	1.32703364012212e-11	1.32703364012212e-11	1	CDKN2A,PIK3CA,ATM,TP53,ATR,CDKN1A,PTEN,SIN3A,CHEK2,AKT1,EP300
P53 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P53 PATHWAY	p53 pathway	2.50017135732347e-05	2.50017135732347e-05	1	AKT1,EP300,RPL5,CHEK2,ATM,TP53,ATR,CDKN2A
P53 SIGNALING PATHWAY%PATHWHIZ%PW064774	P53 Signaling Pathway	0.000610562178116351	0.000610562178116351	1	RB1,CDKN1A,CCND1
P53 TRANSCRIPTIONAL GENE NETWORK%WIKIPATHWAYS_20220510%WP4963%HOMO SAPIENS	p53 transcriptional gene network	0.00639498729403568	0.00639498729403568	1	MTOR,PTEN,CDKN1A,NOTCH1
P53-DEPENDENT G1 DNA DAMAGE RESPONSE%REACTOME DATABASE ID RELEASE 83%69563	p53-Dependent G1 DNA Damage Response	4.36764610781383e-05	4.36764610781383e-05	1	CDKN1A,CDKN1B,ATM,CDKN2A,TP53,CHEK2
P53-DEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME DATABASE ID RELEASE 83%69580	p53-Dependent G1 S DNA damage checkpoint	4.36764610781383e-05	4.36764610781383e-05	1	CDKN1A,CDKN1B,ATM,CDKN2A,TP53,CHEK2
P73 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P73 TRANSCRIPTION FACTOR NETWORK	p73 transcription factor network	0.000870586096259407	0.000870586096259407	1	RB1,CDKN1A,BRCA2,EP300,WT1
PANCREATIC ADENOCARCINOMA PATHWAY%WIKIPATHWAYS_20220510%WP4263%HOMO SAPIENS	Pancreatic adenocarcinoma pathway	5.64583523575305e-11	5.64583523575305e-11	1	PIK3R1,BRAF,CCND1,RB1,SMAD4,BRCA2,MTOR,CDKN1A,KRAS,TGFBR2,SMAD2,CDKN2A,EGFR
PATHWAYS AFFECTED IN ADENOID CYSTIC CARCINOMA%WIKIPATHWAYS_20220510%WP3651%HOMO SAPIENS	Pathways affected in adenoid cystic carcinoma	3.23269796906435e-15	3.23269796906435e-15	1	EP300,SETD2,FBXW7,ARID5B,NCOR1,ARID1A,BRCA1,CHEK2,ATM,PTEN,SMC1A,NOTCH1,CEBPA
PATTERN SPECIFICATION PROCESS%GOBP%GO:0007389	pattern specification process	0.000119811395984428	0.000119811395984428	1	TBX3,ERBB4,APC,NOTCH1,SOX17,FOXA2,FGFR2,SMAD2,TGFBR2,WT1
PDGF SIGNALING PATHWAY%PANTHER PATHWAY%P00047	PDGF signaling pathway	0.0045670871790696	0.0045670871790696	1	PDGFRA,PIK3R1,BRAF,PIK3CG,PIK3CA,ELF3,NRAS
PDGFR-BETA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PDGFR-BETA SIGNALING PATHWAY	PDGFR-beta signaling pathway	1.64947114112235e-05	1.64947114112235e-05	1	BRAF,NRAS,KRAS,PIK3CG,ARHGAP35,PIK3R1,PIK3CA,MAP2K4,PPP2R1A,PTEN,PTPN11
PEPTIDYL-LYSINE METHYLATION%GOBP%GO:0018022	peptidyl-lysine methylation	0.00284722462388312	0.00284722462388312	1	SETBP1,SETD2,EZH2,KDM6A
PEPTIDYL-LYSINE MODIFICATION%GOBP%GO:0018205	peptidyl-lysine modification	0.0327345077345287	0.0327345077345287	1	EZH2,SETBP1,SETD2,KDM6A,EP300
PEPTIDYL-SERINE MODIFICATION%GOBP%GO:0018209	peptidyl-serine modification	0.00334698312553437	0.00334698312553437	1	MTOR,ATM,ATR,LRRK2,AKT1,TAF1,TGFBR2
PEPTIDYL-SERINE PHOSPHORYLATION%GOBP%GO:0018105	peptidyl-serine phosphorylation	0.00244975734320978	0.00244975734320978	1	MTOR,ATM,ATR,LRRK2,AKT1,TAF1,TGFBR2
PEPTIDYL-THREONINE MODIFICATION%GOBP%GO:0018210	peptidyl-threonine modification	0.000520242934084447	0.000520242934084447	1	AKT1,STK11,TAF1,TGFBR2,LRRK2,ACVR1B
PEPTIDYL-THREONINE PHOSPHORYLATION%GOBP%GO:0018107	peptidyl-threonine phosphorylation	0.000278720451427251	0.000278720451427251	1	AKT1,STK11,TAF1,TGFBR2,LRRK2,ACVR1B
PEPTIDYL-TYROSINE MODIFICATION%GOBP%GO:0018212	peptidyl-tyrosine modification	5.730477404299e-05	5.730477404299e-05	1	ERBB4,EGFR,FLT3,FGFR3,PDGFRA,FGFR2,EPHA3
PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0018108	peptidyl-tyrosine phosphorylation	5.00878204568677e-05	5.00878204568677e-05	1	ERBB4,EGFR,FLT3,FGFR3,PDGFRA,FGFR2,EPHA3
PERVASIVE DEVELOPMENTAL DISORDERS%REACTOME%R-HSA-9005895.1	Pervasive developmental disorders	0.000316245811963598	0.000316245811963598	1	NCOR1,TBL1XR1,SIN3A
PHOSPHATIDYLINOSITOL 3-KINASE SIGNALING%GOBP%GO:0014065	phosphatidylinositol 3-kinase signaling	0.000356723228352371	0.000356723228352371	1	PIK3CG,AKT1,PIK3CA,PTEN,PIK3R1,GATA3
PHOSPHATIDYLINOSITOL BIOSYNTHETIC PROCESS%GOBP%GO:0006661	phosphatidylinositol biosynthetic process	0.0639457268435315	0.0639457268435315	1	PIK3CG,PTEN,PIK3R1,PIK3CA
PHOSPHATIDYLINOSITOL METABOLIC PROCESS%GOBP%GO:0046488	phosphatidylinositol metabolic process	0.0822103805158831	0.0822103805158831	1	PIK3CG,PTEN,PIK3R1,PIK3CA
PHOSPHATIDYLINOSITOL-MEDIATED SIGNALING%GOBP%GO:0048015	phosphatidylinositol-mediated signaling	0.000330694373514805	0.000330694373514805	1	PIK3CG,AKT1,PTEN,PIK3R1,GATA3,PDGFRA,PIK3CA
PHOSPHOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008654	phospholipid biosynthetic process	0.180733018932103	0.180733018932103	1	PIK3CG,PIK3CA,PTEN,PIK3R1
PHOSPHOLIPID METABOLISM%REACTOME DATABASE ID RELEASE 83%1483257	Phospholipid metabolism	0.180733018932103	0.180733018932103	1	PTEN,PIK3CA,PIK3R1,PIK3CG
PHOTODYNAMIC THERAPY-INDUCED AP-1 SURVIVAL SIGNALING%WIKIPATHWAYS_20220510%WP3611%HOMO SAPIENS	Photodynamic therapy-induced AP-1 survival signaling	9.07121517646949e-09	9.07121517646949e-09	1	RB1,NFE2L2,CCND1,CDKN1A,MAP2K4,CDKN2A,PDGFRA,EGFR
PHYSICO-CHEMICAL FEATURES AND TOXICITY-ASSOCIATED PATHWAYS%WIKIPATHWAYS_20220510%WP3680%HOMO SAPIENS	Physico-chemical features and toxicity-associated pathways	0.000244996450168313	0.000244996450168313	1	CTNNB1,ERBB4,MAP2K4,CDKN1B,CDKN1A,EGFR
PI METABOLISM%REACTOME DATABASE ID RELEASE 83%1483255	PI Metabolism	0.0347759460446861	0.0347759460446861	1	PIK3CA,PIK3R1,PIK3CG,PTEN
PI3K AKT SIGNALING IN CANCER%REACTOME DATABASE ID RELEASE 83%2219528	PI3K AKT Signaling in Cancer	7.82337516391948e-10	7.82337516391948e-10	1	PIK3CA,PIK3R1,EGFR,CDKN1A,CDKN1B,AKT1,MTOR,KIT,HGF,PDGFRA,PTPN11,FLT3,PTEN
PI3K CASCADE%REACTOME DATABASE ID RELEASE 83%109704	PI3K Cascade	0.00578522591375849	0.00578522591375849	1	PIK3CA,PIK3R1,PTPN11,FLT3
PI3K-AKT-MTOR SIGNALING PATHWAY AND THERAPEUTIC OPPORTUNITIES%WIKIPATHWAYS_20220510%WP3844%HOMO SAPIENS	PI3K-AKT-mTOR signaling pathway and therapeutic opportunities	0.00207282341959605	0.00207282341959605	1	KRAS,PIK3R1,CDKN1B,NRAS,MTOR,PTEN
PI5P, PP2A AND IER3 REGULATE PI3K AKT SIGNALING%REACTOME DATABASE ID RELEASE 83%6811558	PI5P, PP2A and IER3 Regulate PI3K AKT Signaling	2.1969594520243e-06	2.1969594520243e-06	1	PIK3CA,PIK3R1,EGFR,AKT1,KIT,HGF,PDGFRA,PTPN11,PPP2R1A,FLT3
PID_ALK1_PATHWAY%MSIGDB_C2%PID_ALK1_PATHWAY	PID_ALK1_PATHWAY	0.0016421019919653	0.0016421019919653	1	TGFBR2,ACVR2A,SMAD4
PID_AP1_PATHWAY%MSIGDB_C2%PID_AP1_PATHWAY	PID_AP1_PATHWAY	2.59593036856631e-06	2.59593036856631e-06	1	CDKN2A,CCND1,CBFB,PTEN,CTNNB1,CDKN1B,EP300
PID_AR_PATHWAY%MSIGDB_C2%PID_AR_PATHWAY	PID_AR_PATHWAY	0.00125898423141196	0.00125898423141196	1	CDKN2A,CTNNB1,CCND1,BRCA1
PID_AR_TF_PATHWAY%MSIGDB_C2%PID_AR_TF_PATHWAY	PID_AR_TF_PATHWAY	0.00908615534154536	0.00908615534154536	1	MAP2K4,CEBPA,EP300
PID_ATF2_PATHWAY%MSIGDB_C2%PID_ATF2_PATHWAY	PID_ATF2_PATHWAY	1.00301246359731e-06	1.00301246359731e-06	1	CCND1,NF1,CBFB,PDGFRA,RB1,BRCA1,EP300
PID_ATM_PATHWAY%MSIGDB_C2%PID_ATM_PATHWAY	PID_ATM_PATHWAY	1.02134307441656e-05	1.02134307441656e-05	1	SMC3,SMC1A,ATM,CHEK2,BRCA1
PID_ATR_PATHWAY%MSIGDB_C2%PID_ATR_PATHWAY	PID_ATR_PATHWAY	0.00444107393486384	0.00444107393486384	1	PPP2R1A,BRCA2,ATR
PID_AVB3_INTEGRIN_PATHWAY%MSIGDB_C2%PID_AVB3_INTEGRIN_PATHWAY	PID_AVB3_INTEGRIN_PATHWAY	0.0183436024985596	0.0183436024985596	1	PIK3R1,PTPN11,TGFBR2,CDKN1B
PID_BARD1_PATHWAY%MSIGDB_C2%PID_BARD1_PATHWAY	PID_BARD1_PATHWAY	0.0027330754918956	0.0027330754918956	1	ATM,BRCA1,ATR
PID_BETA_CATENIN_NUC_PATHWAY%MSIGDB_C2%PID_BETA_CATENIN_NUC_PATHWAY	PID_BETA_CATENIN_NUC_PATHWAY	4.64061106011118e-05	4.64061106011118e-05	1	CDKN2A,AXIN2,TBL1XR1,CCND1,CTNNB1,EP300
PID_CDC42_PATHWAY%MSIGDB_C2%PID_CDC42_PATHWAY	PID_CDC42_PATHWAY	0.00225461959062041	0.00225461959062041	1	MAP2K4,MAP3K1,BRAF,PIK3R1,MTOR,CTNNB1
PID_CMYB_PATHWAY%MSIGDB_C2%PID_CMYB_PATHWAY	PID_CMYB_PATHWAY	1.2373439042101e-09	1.2373439042101e-09	1	NRAS,CEBPA,NCOR1,KRAS,CDKN2A,KIT,CCND1,SIN3A,GATA3,CDKN1A,CDKN1B,EP300
PID_CXCR4_PATHWAY%MSIGDB_C2%PID_CXCR4_PATHWAY	PID_CXCR4_PATHWAY	0.0296195955711666	0.0296195955711666	1	PIK3R1,PTEN,PTPN11,MTOR
PID_DELTA_NP63_PATHWAY%MSIGDB_C2%PID_DELTA_NP63_PATHWAY	PID_DELTA_NP63_PATHWAY	3.71184744903869e-06	3.71184744903869e-06	1	NOTCH1,BRCA2,RUNX1,CDKN2A,ATM,FBXW7
PID_E2F_PATHWAY%MSIGDB_C2%PID_E2F_PATHWAY	PID_E2F_PATHWAY	7.054106455733e-09	7.054106455733e-09	1	CEBPA,CDKN2C,CDKN2A,ATM,RB1,CDKN1A,CDKN1B,BRCA1,EP300
PID_ECADHERIN_KERATINOCYTE_PATHWAY%MSIGDB_C2%PID_ECADHERIN_KERATINOCYTE_PATHWAY	PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.000977586964282234	0.000977586964282234	1	EGFR,AJUBA,CTNNB1,PIK3R1
PID_ECADHERIN_STABILIZATION_PATHWAY%MSIGDB_C2%PID_ECADHERIN_STABILIZATION_PATHWAY	PID_ECADHERIN_STABILIZATION_PATHWAY	0.00546099795089323	0.00546099795089323	1	EGFR,CTNNB1,HGF
PID_ERA_GENOMIC_PATHWAY%MSIGDB_C2%PID_ERA_GENOMIC_PATHWAY	PID_ERA_GENOMIC_PATHWAY	1.56929320095175e-05	1.56929320095175e-05	1	NCOR1,AXIN2,CCND1,SMAD4,BRCA1,EP300
PID_ERBB1_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_ERBB1_DOWNSTREAM_PATHWAY	PID_ERBB1_DOWNSTREAM_PATHWAY	0.0012595869780454	0.0012595869780454	1	EGFR,MAP2K4,NRAS,MAP3K1,BRAF,KRAS,PPP2R1A,PIK3R1,MTOR
PID_FAK_PATHWAY%MSIGDB_C2%PID_FAK_PATHWAY	PID_FAK_PATHWAY	0.0017052875076707	0.0017052875076707	1	MAP2K4,BRAF,CCND1,PIK3R1,ARHGAP35
PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY	PID_FANCONI_PATHWAY	0.000769796498660849	0.000769796498660849	1	BRCA2,ATM,BRCA1,ATR
PID_FGF_PATHWAY%MSIGDB_C2%PID_FGF_PATHWAY	PID_FGF_PATHWAY	0.00110214255593355	0.00110214255593355	1	FGFR3,FGFR2,PIK3R1,PTPN11,HGF
PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY	PID_FOXM1_PATHWAY	2.545536358364e-06	2.545536358364e-06	1	BRCA2,CDKN2A,RB1,CCND1,CHEK2,EP300
PID_FOXO_PATHWAY%MSIGDB_C2%PID_FOXO_PATHWAY	PID_FOXO_PATHWAY	0.00873154505885942	0.00873154505885942	1	CTNNB1,CDKN1B,EP300
PID_FRA_PATHWAY%MSIGDB_C2%PID_FRA_PATHWAY	PID_FRA_PATHWAY	0.00508136893796657	0.00508136893796657	1	CDKN2A,CCND1,EP300
PID_HDAC_CLASSI_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSI_PATHWAY	PID_HDAC_CLASSI_PATHWAY	0.0174536742297657	0.0174536742297657	1	NCOR1,SIN3A,EP300
PID_HEDGEHOG_GLI_PATHWAY%MSIGDB_C2%PID_HEDGEHOG_GLI_PATHWAY	PID_HEDGEHOG_GLI_PATHWAY	0.00622037723676968	0.00622037723676968	1	SIN3A,SPOP,FOXA2
PID_HES_HEY_PATHWAY%MSIGDB_C2%PID_HES_HEY_PATHWAY	PID_HES_HEY_PATHWAY	6.93680237422612e-05	6.93680237422612e-05	1	NOTCH1,NCOR1,RB1,CDKN1B,EP300
PID_HNF3A_PATHWAY%MSIGDB_C2%PID_HNF3A_PATHWAY	PID_HNF3A_PATHWAY	4.62405312567501e-05	4.62405312567501e-05	1	FOXA1,CDKN1B,BRCA1,FOXA2,EP300
PID_HNF3B_PATHWAY%MSIGDB_C2%PID_HNF3B_PATHWAY	PID_HNF3B_PATHWAY	0.000656517162038328	0.000656517162038328	1	NF1,CEBPA,FOXA1,FOXA2
PID_IFNG_PATHWAY%MSIGDB_C2%PID_IFNG_PATHWAY	PID_IFNG_PATHWAY	0.00322002334463861	0.00322002334463861	1	MAP3K1,PIK3R1,PTPN11,MTOR,EP300
PID_KIT_PATHWAY%MSIGDB_C2%PID_KIT_PATHWAY	PID_KIT_PATHWAY	0.00961354882404086	0.00961354882404086	1	PIK3R1,PTEN,PTPN11,KIT
PID_LKB1_PATHWAY%MSIGDB_C2%PID_LKB1_PATHWAY	PID_LKB1_PATHWAY	0.00740030822677656	0.00740030822677656	1	STK11,SMAD4,MTOR
PID_MET_PATHWAY%MSIGDB_C2%PID_MET_PATHWAY	PID_MET_PATHWAY	0.000355251374700243	0.000355251374700243	1	MAP2K4,MAP3K1,HGF,PIK3R1,PTPN11,MTOR,CTNNB1
PID_MYC_REPRESS_PATHWAY%MSIGDB_C2%PID_MYC_REPRESS_PATHWAY	PID_MYC_REPRESS_PATHWAY	3.81238285653701e-08	3.81238285653701e-08	1	CEBPA,CCND1,SMAD2,SMAD4,CDKN1A,CDKN1B,BRCA1,EP300
PID_NOTCH_PATHWAY%MSIGDB_C2%PID_NOTCH_PATHWAY	PID_NOTCH_PATHWAY	3.63468719016148e-07	3.63468719016148e-07	1	NOTCH1,NCOR1,GATA3,CDKN1A,CCND1,FBXW7,EP300
PID_P53_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_P53_DOWNSTREAM_PATHWAY	PID_P53_DOWNSTREAM_PATHWAY	0.000128601548076852	0.000128601548076852	1	EGFR,RB1,CDKN1A,EP300,FOXA1,HGF,PTEN
PID_P53_REGULATION_PATHWAY%MSIGDB_C2%PID_P53_REGULATION_PATHWAY	PID_P53_REGULATION_PATHWAY	0.000141769165875821	0.000141769165875821	1	RPL5,CDKN2A,ATM,CHEK2,ATR,EP300
PID_P73PATHWAY%MSIGDB_C2%PID_P73PATHWAY	PID_P73PATHWAY	0.000520242934084447	0.000520242934084447	1	BRCA2,WT1,RB1,CDKN1A,EP300
PID_PDGFRB_PATHWAY%MSIGDB_C2%PID_PDGFRB_PATHWAY	PID_PDGFRB_PATHWAY	0.000319949308134659	0.000319949308134659	1	NRAS,BRAF,KRAS,PIK3R1,PTPN11,MAP2K4,PPP2R1A,PTEN,ARHGAP35
PID_PI3KCI_AKT_PATHWAY%MSIGDB_C2%PID_PI3KCI_AKT_PATHWAY	PID_PI3KCI_AKT_PATHWAY	0.00351973225795167	0.00351973225795167	1	MTOR,CDKN1A,CDKN1B
PID_PS1_PATHWAY%MSIGDB_C2%PID_PS1_PATHWAY	PID_PS1_PATHWAY	0.00659832238800373	0.00659832238800373	1	NOTCH1,CTNNB1,CCND1
PID_RB_1PATHWAY%MSIGDB_C2%PID_RB_1PATHWAY	PID_RB_1PATHWAY	8.61767333644775e-08	8.61767333644775e-08	1	CEBPA,CDKN2A,CCND1,TAF1,RB1,CDKN1A,CDKN1B,EP300
PID_REG_GR_PATHWAY%MSIGDB_C2%PID_REG_GR_PATHWAY	PID_REG_GR_PATHWAY	0.0225817512951833	0.0225817512951833	1	GATA3,CDKN1A,EP300
PID_RHOA_PATHWAY%MSIGDB_C2%PID_RHOA_PATHWAY	PID_RHOA_PATHWAY	0.00740030822677656	0.00740030822677656	1	MAP2K4,PTEN,CDKN1B
PID_SHP2_PATHWAY%MSIGDB_C2%PID_SHP2_PATHWAY	PID_SHP2_PATHWAY	0.0115797562481138	0.0115797562481138	1	EGFR,NRAS,KRAS,PIK3R1,PTPN11,ARHGAP35
PID_SMAD2_3NUCLEAR_PATHWAY%MSIGDB_C2%PID_SMAD2_3NUCLEAR_PATHWAY	PID_SMAD2_3NUCLEAR_PATHWAY	1.78727589890606e-08	1.78727589890606e-08	1	NCOR1,RUNX1,CBFB,SIN3A,SMAD2,SMAD4,GATA3,CDKN1A,EP300
PID_TAP63_PATHWAY%MSIGDB_C2%PID_TAP63_PATHWAY	PID_TAP63_PATHWAY	0.0100171352690254	0.0100171352690254	1	CDKN2A,CDKN1A,EP300
PID_TCPTP_PATHWAY%MSIGDB_C2%PID_TCPTP_PATHWAY	PID_TCPTP_PATHWAY	0.00470332432364607	0.00470332432364607	1	EGFR,PIK3R1,HGF,ATR
PID_TELOMERASE_PATHWAY%MSIGDB_C2%PID_TELOMERASE_PATHWAY	PID_TELOMERASE_PATHWAY	1.9396274760156e-06	1.9396274760156e-06	1	EGFR,ATM,CCND1,WT1,SIN3A,MTOR,CDKN1B
PID_TGFBR_PATHWAY%MSIGDB_C2%PID_TGFBR_PATHWAY	PID_TGFBR_PATHWAY	0.000718989724231321	0.000718989724231321	1	SMAD2,SMAD4,TGFBR2,CTNNB1
