name	description	p-value	q-value	phenotype	genes
NOTCH SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NOTCH SIGNALING PATHWAY	Notch signaling pathway	2.97398666363691e-06	2.97398666363691e-06	1	CCND1,NOTCH1,CDKN1A,EP300,NCOR1,FBXW7,GATA3
NOTCH SIGNALING PATHWAY%WIKIPATHWAYS_20240510%WP61%HOMO SAPIENS	Notch signaling pathway	0.0013094832527241	0.0013094832527241	1	NCOR1,EP300,PIK3R1,FBXW7,NOTCH1,MTOR
NOTCH-HLH TRANSCRIPTION PATHWAY%REACTOME DATABASE ID RELEASE 81%350054	Notch-HLH transcription pathway	0.00414144316037888	0.00414144316037888	1	NOTCH1,NCOR1,TBL1XR1
NOTCH-MEDIATED HES HEY NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%NOTCH-MEDIATED HES HEY NETWORK	Notch-mediated HES HEY network	1.29930417592421e-05	1.29930417592421e-05	1	RB1,AR,CDKN1B,NOTCH1,NCOR1,EP300
NOTCH%IOB%NOTCH	Notch	2.60681422383071e-05	2.60681422383071e-05	1	SIN3A,EP300,FBXW7,NCOR1,NOTCH1,SMAD4
NOTCH1 INTRACELLULAR DOMAIN REGULATES TRANSCRIPTION%REACTOME%R-HSA-2122947.5	NOTCH1 Intracellular Domain Regulates Transcription	0.00161735769381835	0.00161735769381835	1	NOTCH1,EP300,NCOR1,TBL1XR1
NRF2 PATHWAY%WIKIPATHWAYS_20240510%WP2884%HOMO SAPIENS	NRF2 pathway	0.00454897364215021	0.00454897364215021	1	KEAP1,TGFBR2,EPHA3,HGF,NFE2L2
NRP1 TRIGGERED SIGNALING PATHWAYS IN PANCREATIC CANCER %WIKIPATHWAYS_20240510%WP5144%HOMO SAPIENS	NRP1 triggered signaling pathways in pancreatic cancer	9.28979041848035e-06	9.28979041848035e-06	1	SMAD2,CDKN1B,EGFR,HGF,TGFBR2,SMAD4
NUCLEAR CHROMOSOME SEGREGATION%GOBP%GO:0098813	nuclear chromosome segregation	0.00753401801867537	0.00753401801867537	1	SMC3,RB1,PTEN,SMC1A,CHEK2,STAG2
NUCLEAR EVENTS (KINASE AND TRANSCRIPTION FACTOR ACTIVATION)%REACTOME DATABASE ID RELEASE 81%198725	Nuclear Events (kinase and transcription factor activation)	0.019755138951643	0.019755138951643	1	EP300,EGR3,PPP2R1A
NUCLEAR EVENTS MEDIATED BY NFE2L2%REACTOME DATABASE ID RELEASE 81%9759194	Nuclear events mediated by NFE2L2	0.00243456609138106	0.00243456609138106	1	NOTCH1,EP300,CDKN2A,IDH1,KEAP1,NFE2L2
NUCLEOSOME ASSEMBLY%GOBP%GO:0006334	nucleosome assembly	0.0193232372837436	0.0193232372837436	1	ATRX,SOX9,NPM1
NUCLEOSOME ORGANIZATION%GOBP%GO:0034728	nucleosome organization	0.00118018545950816	0.00118018545950816	1	ATRX,SETD2,SOX9,NPM1,ARID1A
NUCLEOTIDE-EXCISION REPAIR%GOBP%GO:0006289	nucleotide-excision repair	0.0175681279751538	0.0175681279751538	1	BRCA2,TP53,ERCC2
ONCOGENE INDUCED SENESCENCE%REACTOME DATABASE ID RELEASE 81%2559585	Oncogene Induced Senescence	0.000554024945528883	0.000554024945528883	1	RB1,TP53,CDKN2C,CDKN2A
OREXIN RECEPTOR PATHWAY%WIKIPATHWAYS_20240510%WP5094%HOMO SAPIENS	Orexin receptor pathway	0.0321228331195884	0.0321228331195884	1	PIK3R1,VHL,MTOR,PTPN11,NFE2L2
ORGAN GROWTH%GOBP%GO:0035265	organ growth	0.000448881682779855	0.000448881682779855	1	FGFR2,NOTCH1,FGFR3,SOX9
OSSIFICATION%GOBP%GO:0001503	ossification	0.00184364139296053	0.00184364139296053	1	FGFR2,EGFR,NF1,CTNNB1,RUNX1,FGFR3
OSTEOARTHRITIC CHONDROCYTE HYPERTROPHY%WIKIPATHWAYS_20240510%WP5373%HOMO SAPIENS	Osteoarthritic chondrocyte hypertrophy	0.00120973343265507	0.00120973343265507	1	FGFR2,SOX9,FGFR3,VHL
OSTEOBLAST DIFFERENTIATION AND RELATED DISEASES%WIKIPATHWAYS_20240510%WP4787%HOMO SAPIENS	Osteoblast differentiation and related diseases	0.00041655155463635	0.00041655155463635	1	SOX9,PIK3R1,FGFR3,CTNNB1,FGFR2,SMAD4,NOTCH1
OUTFLOW TRACT MORPHOGENESIS%GOBP%GO:0003151	outflow tract morphogenesis	3.41138146063369e-05	3.41138146063369e-05	1	FGFR2,CTNNB1,SMAD4,SOX17,NOTCH1,TGFBR2
OUTFLOW TRACT SEPTUM MORPHOGENESIS%GOBP%GO:0003148	outflow tract septum morphogenesis	0.00325051144380517	0.00325051144380517	1	FGFR2,TGFBR2,SMAD4
OVARIAN INFERTILITY%WIKIPATHWAYS_20240510%WP34%HOMO SAPIENS	Ovarian infertility	0.00566413991048464	0.00566413991048464	1	NCOR1,CDKN1B,ATM,MTOR
OVARIAN TUMOR DOMAIN PROTEASES%REACTOME DATABASE ID RELEASE 81%5689896	Ovarian tumor domain proteases	0.0088040963399394	0.0088040963399394	1	PTEN,APC,TP53
OVERLAP BETWEEN SIGNAL TRANSDUCTION PATHWAYS CONTRIBUTING TO LMNA LAMINOPATHIES%WIKIPATHWAYS_20240510%WP4879%HOMO SAPIENS	Overlap between signal transduction pathways contributing to LMNA laminopathies	9.28979041848035e-06	9.28979041848035e-06	1	CEBPA,SMAD2,CTNNB1,CDKN1A,RB1,NOTCH1
OXIDATIVE DAMAGE RESPONSE%WIKIPATHWAYS_20240510%WP3941%HOMO SAPIENS	Oxidative damage response	0.00789867495079025	0.00789867495079025	1	CDKN1A,CDKN1B,MAP3K1,MAP2K4
OXIDATIVE STRESS INDUCED SENESCENCE%REACTOME%R-HSA-2559580.7	Oxidative Stress Induced Senescence	0.00188825803005982	0.00188825803005982	1	EZH2,MAP2K4,CDKN2C,CDKN2A,TP53
P53 PATHWAY FEEDBACK LOOPS 2%PANTHER PATHWAY%P04398	p53 pathway feedback loops 2	7.47319313650383e-10	7.47319313650383e-10	1	PIK3CA,CTNNB1,KRAS,ATM,TP53,ATR,RB1,CDKN1A,PTEN,PIK3R1,PIK3CG,NRAS,AKT1
P53 PATHWAY%PANTHER PATHWAY%P00059	p53 pathway	6.01898980771093e-11	6.01898980771093e-11	1	CDKN2A,PIK3CA,ATM,TP53,ATR,CDKN1A,PTEN,SIN3A,CHEK2,AKT1,EP300
P53 PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P53 PATHWAY	p53 pathway	4.07222714906532e-05	4.07222714906532e-05	1	AKT1,EP300,RPL5,CHEK2,ATM,TP53,ATR,CDKN2A
P53 SIGNALING PATHWAY%PATHWHIZ%PW064774	P53 Signaling Pathway	0.000827183712063459	0.000827183712063459	1	RB1,CDKN1A,CCND1
P53 TRANSCRIPTIONAL GENE NETWORK%WIKIPATHWAYS_20240510%WP4963%HOMO SAPIENS	p53 transcriptional gene network	0.0380128615089852	0.0380128615089852	1	MTOR,CDKN1A,PTEN,NOTCH1
P53-DEPENDENT G1 DNA DAMAGE RESPONSE%REACTOME%R-HSA-69563.5	p53-Dependent G1 DNA Damage Response	6.73095524009325e-05	6.73095524009325e-05	1	ATM,CDKN1A,CDKN1B,CDKN2A,TP53,CHEK2
P53-DEPENDENT G1 S DNA DAMAGE CHECKPOINT%REACTOME%R-HSA-69580.5	p53-Dependent G1 S DNA damage checkpoint	6.73095524009325e-05	6.73095524009325e-05	1	ATM,CDKN1A,CDKN1B,CDKN2A,TP53,CHEK2
P73 TRANSCRIPTION FACTOR NETWORK%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%P73 TRANSCRIPTION FACTOR NETWORK	p73 transcription factor network	0.0012271168900768	0.0012271168900768	1	RB1,CDKN1A,BRCA2,EP300,WT1
PANCREATIC ADENOCARCINOMA PATHWAY%WIKIPATHWAYS_20240510%WP4263%HOMO SAPIENS	Pancreatic adenocarcinoma pathway	4.00793534035233e-09	4.00793534035233e-09	1	SMAD2,KRAS,RB1,PIK3R1,BRAF,MTOR,BRCA2,CDKN1A,EGFR,CCND1,CDKN2A,TGFBR2,SMAD4
PATHWAYS AFFECTED IN ADENOID CYSTIC CARCINOMA%WIKIPATHWAYS_20240510%WP3651%HOMO SAPIENS	Pathways affected in adenoid cystic carcinoma	1.63949358356255e-14	1.63949358356255e-14	1	SETD2,SMC1A,BRCA1,FBXW7,ARID1A,CEBPA,NCOR1,EP300,CHEK2,PTEN,ATM,ARID5B,NOTCH1
PATTERN SPECIFICATION PROCESS%GOBP%GO:0007389	pattern specification process	0.000238354912440671	0.000238354912440671	1	FGFR2,WT1,SMAD2,ERBB4,TBX3,SOX17,NOTCH1,TGFBR2,FOXA2,APC
PDGF SIGNALING PATHWAY%PANTHER PATHWAY%P00047	PDGF signaling pathway	0.0061296207406239	0.0061296207406239	1	PDGFRA,PIK3R1,BRAF,PIK3CG,PIK3CA,ELF3,NRAS
PDGFR-BETA SIGNALING PATHWAY%PATHWAY INTERACTION DATABASE NCI-NATURE CURATED DATA%PDGFR-BETA SIGNALING PATHWAY	PDGFR-beta signaling pathway	2.90348526165729e-05	2.90348526165729e-05	1	BRAF,NRAS,KRAS,PIK3CG,ARHGAP35,PIK3R1,PIK3CA,MAP2K4,PPP2R1A,PTEN,PTPN11
PEPTIDYL-SERINE MODIFICATION%GOBP%GO:0018209	peptidyl-serine modification	0.0124936953903284	0.0124936953903284	1	LRRK2,AKT1,MTOR,TAF1,ATM,ATR
PEPTIDYL-SERINE PHOSPHORYLATION%GOBP%GO:0018105	peptidyl-serine phosphorylation	0.0088040963399394	0.0088040963399394	1	LRRK2,AKT1,MTOR,TAF1,ATM,ATR
PEPTIDYL-THREONINE MODIFICATION%GOBP%GO:0018210	peptidyl-threonine modification	0.00232877166747009	0.00232877166747009	1	ACVR1B,LRRK2,AKT1,STK11,TAF1
PEPTIDYL-THREONINE PHOSPHORYLATION%GOBP%GO:0018107	peptidyl-threonine phosphorylation	0.00120973343265507	0.00120973343265507	1	ACVR1B,STK11,TAF1,LRRK2,AKT1
PEPTIDYL-TYROSINE MODIFICATION%GOBP%GO:0018212	peptidyl-tyrosine modification	0.000447415483598613	0.000447415483598613	1	FGFR2,EGFR,PDGFRA,EPHA3,FLT3,ERBB4
PEPTIDYL-TYROSINE PHOSPHORYLATION%GOBP%GO:0018108	peptidyl-tyrosine phosphorylation	0.00043099438144497	0.00043099438144497	1	FGFR2,EGFR,PDGFRA,EPHA3,FLT3,ERBB4
PERIPHERAL NERVOUS SYSTEM DEVELOPMENT%GOBP%GO:0007422	peripheral nervous system development	0.00831089474275327	0.00831089474275327	1	NF1,RUNX1,PRX
PERVASIVE DEVELOPMENTAL DISORDERS%REACTOME DATABASE ID RELEASE 81%9005895	Pervasive developmental disorders	0.00043099438144497	0.00043099438144497	1	SIN3A,NCOR1,TBL1XR1
PHOSPHATIDYLINOSITOL 3-KINASE/PROTEIN KINASE B SIGNAL TRANSDUCTION%GOBP%GO:0043491	phosphatidylinositol 3-kinase/protein kinase B signal transduction	6.92731936414751e-05	6.92731936414751e-05	1	NF1,PIK3R1,GATA3,PTEN,PIK3CG,AKT1,PIK3CA
PHOSPHATIDYLINOSITOL BIOSYNTHETIC PROCESS%GOBP%GO:0006661	phosphatidylinositol biosynthetic process	0.0710378767621616	0.0710378767621616	1	PIK3R1,PIK3CG,PIK3CA,PTEN
PHOSPHATIDYLINOSITOL METABOLIC PROCESS%GOBP%GO:0046488	phosphatidylinositol metabolic process	0.102715891789364	0.102715891789364	1	PIK3R1,PIK3CG,PIK3CA,PTEN
PHOSPHOLIPID BIOSYNTHETIC PROCESS%GOBP%GO:0008654	phospholipid biosynthetic process	0.19564349065362	0.19564349065362	1	PIK3CG,PIK3CA,PTEN,PIK3R1
PHOSPHOLIPID METABOLISM%REACTOME DATABASE ID RELEASE 81%1483257	Phospholipid metabolism	0.191587886227693	0.191587886227693	1	PIK3R1,PIK3CA,PTEN,PIK3CG
PHOTODYNAMIC THERAPY INDUCED AP 1 SURVIVAL SIGNALING%WIKIPATHWAYS_20240510%WP3611%HOMO SAPIENS	Photodynamic therapy induced AP 1 survival signaling	2.64951926756919e-08	2.64951926756919e-08	1	CDKN1A,EGFR,CCND1,PDGFRA,RB1,CDKN2A,MAP2K4,NFE2L2
PHYSICO CHEMICAL FEATURES AND TOXICITY ASSOCIATED PATHWAYS%WIKIPATHWAYS_20240510%WP3680%HOMO SAPIENS	Physico chemical features and toxicity associated pathways	0.000349255256062631	0.000349255256062631	1	MAP2K4,CTNNB1,ERBB4,CDKN1A,CDKN1B,EGFR
PI METABOLISM%REACTOME%R-HSA-1483255.7	PI Metabolism	0.0400422466889139	0.0400422466889139	1	PIK3R1,PIK3CA,PTEN,PIK3CG
PI3K AKT SIGNALING IN CANCER%REACTOME DATABASE ID RELEASE 81%2219528	PI3K AKT Signaling in Cancer	2.98845040838006e-08	2.98845040838006e-08	1	PIK3R1,AKT1,MTOR,HGF,PIK3CA,CDKN1A,CDKN1B,KIT,PTPN11,PDGFRA,FLT3,EGFR,PTEN
PI3K CASCADE%REACTOME%R-HSA-109704.7	PI3K Cascade	0.00739598933889216	0.00739598933889216	1	PTPN11,PIK3R1,FLT3,PIK3CA
PI5P, PP2A AND IER3 REGULATE PI3K AKT SIGNALING%REACTOME DATABASE ID RELEASE 81%6811558	PI5P, PP2A and IER3 Regulate PI3K AKT Signaling	4.14775383731855e-06	4.14775383731855e-06	1	PIK3R1,AKT1,HGF,PIK3CA,KIT,PTPN11,PDGFRA,FLT3,EGFR,PPP2R1A
PID_ALK1_PATHWAY%MSIGDB_C2%PID_ALK1_PATHWAY	PID_ALK1_PATHWAY	0.00218628567786975	0.00218628567786975	1	SMAD4,TGFBR2,ACVR2A
PID_AP1_PATHWAY%MSIGDB_C2%PID_AP1_PATHWAY	PID_AP1_PATHWAY	4.28064568337757e-06	4.28064568337757e-06	1	CDKN2A,CCND1,CBFB,PTEN,CTNNB1,CDKN1B,EP300
PID_AR_PATHWAY%MSIGDB_C2%PID_AR_PATHWAY	PID_AR_PATHWAY	0.0015139665375691	0.0015139665375691	1	CDKN2A,CCND1,CTNNB1,BRCA1
PID_AR_TF_PATHWAY%MSIGDB_C2%PID_AR_TF_PATHWAY	PID_AR_TF_PATHWAY	0.0113074751559663	0.0113074751559663	1	MAP2K4,CEBPA,EP300
PID_ATF2_PATHWAY%MSIGDB_C2%PID_ATF2_PATHWAY	PID_ATF2_PATHWAY	1.95875219814092e-06	1.95875219814092e-06	1	CCND1,CBFB,NF1,PDGFRA,RB1,BRCA1,EP300
PID_ATM_PATHWAY%MSIGDB_C2%PID_ATM_PATHWAY	PID_ATM_PATHWAY	2.40077163723442e-05	2.40077163723442e-05	1	SMC3,SMC1A,ATM,BRCA1,CHEK2
PID_ATR_PATHWAY%MSIGDB_C2%PID_ATR_PATHWAY	PID_ATR_PATHWAY	0.00652890010376167	0.00652890010376167	1	PPP2R1A,BRCA2,ATR
PID_AVB3_INTEGRIN_PATHWAY%MSIGDB_C2%PID_AVB3_INTEGRIN_PATHWAY	PID_AVB3_INTEGRIN_PATHWAY	0.0211714749226726	0.0211714749226726	1	PIK3R1,PTPN11,TGFBR2,CDKN1B
PID_BARD1_PATHWAY%MSIGDB_C2%PID_BARD1_PATHWAY	PID_BARD1_PATHWAY	0.00351915387811519	0.00351915387811519	1	ATM,BRCA1,ATR
PID_BETA_CATENIN_NUC_PATHWAY%MSIGDB_C2%PID_BETA_CATENIN_NUC_PATHWAY	PID_BETA_CATENIN_NUC_PATHWAY	7.12360527760829e-05	7.12360527760829e-05	1	AXIN2,TBL1XR1,CDKN2A,CCND1,CTNNB1,EP300
PID_CDC42_PATHWAY%MSIGDB_C2%PID_CDC42_PATHWAY	PID_CDC42_PATHWAY	0.0193232372837436	0.0193232372837436	1	BRAF,MAP2K4,MAP3K1,PIK3R1,MTOR,CTNNB1
PID_CMYB_PATHWAY%MSIGDB_C2%PID_CMYB_PATHWAY	PID_CMYB_PATHWAY	4.00793534035233e-09	4.00793534035233e-09	1	NCOR1,NRAS,CEBPA,KRAS,KIT,CDKN2A,CCND1,SIN3A,GATA3,CDKN1A,CDKN1B,EP300
PID_DELTA_NP63_PATHWAY%MSIGDB_C2%PID_DELTA_NP63_PATHWAY	PID_DELTA_NP63_PATHWAY	6.53229450196132e-06	6.53229450196132e-06	1	NOTCH1,RUNX1,BRCA2,CDKN2A,ATM,FBXW7
PID_E2F_PATHWAY%MSIGDB_C2%PID_E2F_PATHWAY	PID_E2F_PATHWAY	2.35259644437845e-08	2.35259644437845e-08	1	CEBPA,CDKN2C,CDKN2A,ATM,RB1,CDKN1A,CDKN1B,BRCA1,EP300
PID_ECADHERIN_KERATINOCYTE_PATHWAY%MSIGDB_C2%PID_ECADHERIN_KERATINOCYTE_PATHWAY	PID_ECADHERIN_KERATINOCYTE_PATHWAY	0.0013094832527241	0.0013094832527241	1	EGFR,CTNNB1,PIK3R1,AJUBA
PID_ECADHERIN_STABILIZATION_PATHWAY%MSIGDB_C2%PID_ECADHERIN_STABILIZATION_PATHWAY	PID_ECADHERIN_STABILIZATION_PATHWAY	0.00739598933889216	0.00739598933889216	1	EGFR,CTNNB1,HGF
PID_ERA_GENOMIC_PATHWAY%MSIGDB_C2%PID_ERA_GENOMIC_PATHWAY	PID_ERA_GENOMIC_PATHWAY	2.60681422383071e-05	2.60681422383071e-05	1	NCOR1,AXIN2,CCND1,SMAD4,BRCA1,EP300
PID_ERBB1_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_ERBB1_DOWNSTREAM_PATHWAY	PID_ERBB1_DOWNSTREAM_PATHWAY	0.00959862841977348	0.00959862841977348	1	EGFR,BRAF,MAP2K4,NRAS,MAP3K1,KRAS,PPP2R1A,PIK3R1,MTOR
PID_FAK_PATHWAY%MSIGDB_C2%PID_FAK_PATHWAY	PID_FAK_PATHWAY	0.00232877166747009	0.00232877166747009	1	BRAF,MAP2K4,CCND1,PIK3R1,ARHGAP35
PID_FANCONI_PATHWAY%MSIGDB_C2%PID_FANCONI_PATHWAY	PID_FANCONI_PATHWAY	0.00120973343265507	0.00120973343265507	1	BRCA2,ATM,BRCA1,ATR
PID_FGF_PATHWAY%MSIGDB_C2%PID_FGF_PATHWAY	PID_FGF_PATHWAY	0.00161735769381835	0.00161735769381835	1	PIK3R1,PTPN11,HGF,FGFR3,FGFR2
PID_FOXM1_PATHWAY%MSIGDB_C2%PID_FOXM1_PATHWAY	PID_FOXM1_PATHWAY	4.50171811188442e-06	4.50171811188442e-06	1	BRCA2,CDKN2A,CCND1,RB1,CHEK2,EP300
PID_FOXO_PATHWAY%MSIGDB_C2%PID_FOXO_PATHWAY	PID_FOXO_PATHWAY	0.0107570259165784	0.0107570259165784	1	CTNNB1,CDKN1B,EP300
PID_FRA_PATHWAY%MSIGDB_C2%PID_FRA_PATHWAY	PID_FRA_PATHWAY	0.00606383648870691	0.00606383648870691	1	CDKN2A,CCND1,EP300
PID_HDAC_CLASSI_PATHWAY%MSIGDB_C2%PID_HDAC_CLASSI_PATHWAY	PID_HDAC_CLASSI_PATHWAY	0.0193232372837436	0.0193232372837436	1	NCOR1,SIN3A,EP300
PID_HEDGEHOG_GLI_PATHWAY%MSIGDB_C2%PID_HEDGEHOG_GLI_PATHWAY	PID_HEDGEHOG_GLI_PATHWAY	0.00789867495079025	0.00789867495079025	1	SIN3A,SPOP,FOXA2
PID_HES_HEY_PATHWAY%MSIGDB_C2%PID_HES_HEY_PATHWAY	PID_HES_HEY_PATHWAY	9.33561454464303e-05	9.33561454464303e-05	1	NOTCH1,NCOR1,RB1,CDKN1B,EP300
PID_HNF3A_PATHWAY%MSIGDB_C2%PID_HNF3A_PATHWAY	PID_HNF3A_PATHWAY	6.92731936414751e-05	6.92731936414751e-05	1	FOXA1,CDKN1B,FOXA2,BRCA1,EP300
PID_HNF3B_PATHWAY%MSIGDB_C2%PID_HNF3B_PATHWAY	PID_HNF3B_PATHWAY	0.000827183712063459	0.000827183712063459	1	NF1,CEBPA,FOXA1,FOXA2
PID_KIT_PATHWAY%MSIGDB_C2%PID_KIT_PATHWAY	PID_KIT_PATHWAY	0.0119362265613528	0.0119362265613528	1	PIK3R1,PTEN,PTPN11,KIT
PID_MET_PATHWAY%MSIGDB_C2%PID_MET_PATHWAY	PID_MET_PATHWAY	0.00414144316037888	0.00414144316037888	1	MAP2K4,MAP3K1,HGF,PIK3R1,PTPN11,MTOR,CTNNB1
PID_MYC_REPRESS_PATHWAY%MSIGDB_C2%PID_MYC_REPRESS_PATHWAY	PID_MYC_REPRESS_PATHWAY	9.71761332559268e-08	9.71761332559268e-08	1	CEBPA,CCND1,SMAD2,SMAD4,CDKN1A,CDKN1B,BRCA1,EP300
PID_NOTCH_PATHWAY%MSIGDB_C2%PID_NOTCH_PATHWAY	PID_NOTCH_PATHWAY	6.61625754553964e-07	6.61625754553964e-07	1	NOTCH1,NCOR1,GATA3,CCND1,CDKN1A,EP300,FBXW7
PID_P53_DOWNSTREAM_PATHWAY%MSIGDB_C2%PID_P53_DOWNSTREAM_PATHWAY	PID_P53_DOWNSTREAM_PATHWAY	0.000197266879560296	0.000197266879560296	1	EGFR,RB1,CDKN1A,EP300,FOXA1,HGF,PTEN
PID_P53_REGULATION_PATHWAY%MSIGDB_C2%PID_P53_REGULATION_PATHWAY	PID_P53_REGULATION_PATHWAY	0.000209595238828531	0.000209595238828531	1	RPL5,CDKN2A,ATM,CHEK2,ATR,EP300
PID_P73PATHWAY%MSIGDB_C2%PID_P73PATHWAY	PID_P73PATHWAY	0.00075176835192373	0.00075176835192373	1	BRCA2,WT1,RB1,CDKN1A,EP300
PID_PDGFRB_PATHWAY%MSIGDB_C2%PID_PDGFRB_PATHWAY	PID_PDGFRB_PATHWAY	0.000488368123588916	0.000488368123588916	1	BRAF,NRAS,KRAS,PIK3R1,PTPN11,MAP2K4,PPP2R1A,ARHGAP35,PTEN
PID_PS1_PATHWAY%MSIGDB_C2%PID_PS1_PATHWAY	PID_PS1_PATHWAY	0.0088040963399394	0.0088040963399394	1	NOTCH1,CCND1,CTNNB1
PID_RB_1PATHWAY%MSIGDB_C2%PID_RB_1PATHWAY	PID_RB_1PATHWAY	2.19231277971061e-07	2.19231277971061e-07	1	CEBPA,CDKN2A,CCND1,TAF1,RB1,CDKN1A,CDKN1B,EP300
PID_REG_GR_PATHWAY%MSIGDB_C2%PID_REG_GR_PATHWAY	PID_REG_GR_PATHWAY	0.0261131992289031	0.0261131992289031	1	GATA3,CDKN1A,EP300
PID_RHOA_PATHWAY%MSIGDB_C2%PID_RHOA_PATHWAY	PID_RHOA_PATHWAY	0.0093498296417653	0.0093498296417653	1	MAP2K4,PTEN,CDKN1B
PID_SHP2_PATHWAY%MSIGDB_C2%PID_SHP2_PATHWAY	PID_SHP2_PATHWAY	0.0141366173619082	0.0141366173619082	1	EGFR,NRAS,KRAS,PIK3R1,ARHGAP35,PTPN11
PID_SMAD2_3NUCLEAR_PATHWAY%MSIGDB_C2%PID_SMAD2_3NUCLEAR_PATHWAY	PID_SMAD2_3NUCLEAR_PATHWAY	4.860754385927e-08	4.860754385927e-08	1	NCOR1,RUNX1,CBFB,SIN3A,GATA3,SMAD2,SMAD4,CDKN1A,EP300
PID_TAP63_PATHWAY%MSIGDB_C2%PID_TAP63_PATHWAY	PID_TAP63_PATHWAY	0.0123874748564334	0.0123874748564334	1	CDKN2A,CDKN1A,EP300
PID_TCPTP_PATHWAY%MSIGDB_C2%PID_TCPTP_PATHWAY	PID_TCPTP_PATHWAY	0.00606383648870691	0.00606383648870691	1	EGFR,PIK3R1,HGF,ATR
PID_TELOMERASE_PATHWAY%MSIGDB_C2%PID_TELOMERASE_PATHWAY	PID_TELOMERASE_PATHWAY	4.4378815307413e-05	4.4378815307413e-05	1	EGFR,ATM,CCND1,SIN3A,WT1,MTOR,CDKN1B
PID_TGFBR_PATHWAY%MSIGDB_C2%PID_TGFBR_PATHWAY	PID_TGFBR_PATHWAY	0.00099438779005816	0.00099438779005816	1	SMAD2,SMAD4,TGFBR2,CTNNB1
PID_VEGFR1_2_PATHWAY%MSIGDB_C2%PID_VEGFR1_2_PATHWAY	PID_VEGFR1_2_PATHWAY	0.0180686618701651	0.0180686618701651	1	BRAF,PIK3R1,PTPN11,CTNNB1
PILOCYTIC ASTROCYTOMA%WIKIPATHWAYS_20240510%WP2253%HOMO SAPIENS	Pilocytic astrocytoma	8.18079380128038e-05	8.18079380128038e-05	1	PTPN11,NF1,BRAF
PKMTS METHYLATE HISTONE LYSINES%REACTOME%R-HSA-3214841.5	PKMTs methylate histone lysines	0.00161735769381835	0.00161735769381835	1	EZH2,NSD1,SETD2,MECOM
PKR-MEDIATED SIGNALING%REACTOME DATABASE ID RELEASE 81%9833482	PKR-mediated signaling	0.0188689176392478	0.0188689176392478	1	NPM1,PPP2R1A,TP53
PLATELET ACTIVATION%GOBP%GO:0030168	platelet activation	0.0347792738758715	0.0347792738758715	1	PDGFRA,PIK3CG,PIK3CA
PLURIPOTENT STEM CELL DIFFERENTIATION PATHWAY%WIKIPATHWAYS_20240510%WP2848%HOMO SAPIENS	Pluripotent stem cell differentiation pathway	0.0107570259165784	0.0107570259165784	1	HGF,KIT,NOTCH1
POLYCYSTIC KIDNEY DISEASE PATHWAY%WIKIPATHWAYS_20240510%WP2571%HOMO SAPIENS	Polycystic kidney disease pathway	0.00718517076888598	0.00718517076888598	1	STK11,KRAS,BRAF,MTOR,CTNNB1,CCND1,NRAS
POSITIVE REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046635	positive regulation of alpha-beta T cell activation	0.00261402064317293	0.00261402064317293	1	EP300,CBFB,RUNX1,TGFBR2
POSITIVE REGULATION OF ALPHA-BETA T CELL DIFFERENTIATION%GOBP%GO:0046638	positive regulation of alpha-beta T cell differentiation	0.00107258697559606	0.00107258697559606	1	CBFB,RUNX1,TGFBR2,EP300
POSITIVE REGULATION OF APOPTOTIC SIGNALING PATHWAY%GOBP%GO:2001235	positive regulation of apoptotic signaling pathway	0.0431163557551517	0.0431163557551517	1	TP53,FBXW7,TLR4
POSITIVE REGULATION OF AUTOPHAGY%GOBP%GO:0010508	positive regulation of autophagy	0.113426251550062	0.113426251550062	1	LRRK2,STK11,SETD2
POSITIVE REGULATION OF BINDING%GOBP%GO:0051099	positive regulation of binding	0.00366468445689706	0.00366468445689706	1	LRRK2,GATA3,USP9X,RB1,TAF1
POSITIVE REGULATION OF CANONICAL WNT SIGNALING PATHWAY%GOBP%GO:0090263	positive regulation of canonical Wnt signaling pathway	0.0093498296417653	0.0093498296417653	1	FGFR2,EGFR,LRRK2,TBL1XR1
POSITIVE REGULATION OF CELL CYCLE G1/S PHASE TRANSITION%GOBP%GO:1902808	positive regulation of cell cycle G1/S phase transition	0.0130767028332817	0.0130767028332817	1	EGFR,CCND1,AKT1,EZH2
POSITIVE REGULATION OF CELL CYCLE PHASE TRANSITION%GOBP%GO:1901989	positive regulation of cell cycle phase transition	0.00170931899256513	0.00170931899256513	1	EGFR,AKT1,RB1,EZH2,NPM1,CCND1
POSITIVE REGULATION OF CELL CYCLE PROCESS%GOBP%GO:0090068	positive regulation of cell cycle process	0.00267414467335397	0.00267414467335397	1	EGFR,ATRX,RB1,RAD21,EZH2,CCND1,AKT1,NPM1
POSITIVE REGULATION OF CELLULAR CATABOLIC PROCESS%GOBP%GO:0031331	positive regulation of cellular catabolic process	0.189793863967987	0.189793863967987	1	LRRK2,STK11,SETD2,MTOR
